change_abs	change	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic	era	allele_freq	allele_freq_bin_3	allele_freq_bin_5
0.065982	0.065982	NODE_3203_length_24774_cov_9.551165:89	NODE_3203_length_24774_cov_9.551165	89	90	250728	250817	0.822208762710648	0.0850178990265986	0.732413883592201	0.116906755220232	Historical	0.297718	0.25–0.75	0.25–0.75
0.065982	0.065982	NODE_3203_length_24774_cov_9.551165:89	NODE_3203_length_24774_cov_9.551165	89	90	250728	250817	0.822208762710648	0.0850178990265986	0.732413883592201	0.116906755220232	Modern	0.3637	0.25–0.75	0.25–0.75
0.00136	0.00136	NODE_3203_length_24774_cov_9.551165:90	NODE_3203_length_24774_cov_9.551165	90	90	250728	250818	0.770902558222774	0.113000513130054	0.683050414835564	0.166712254497659	Historical	0	< 0.25	= 0.00
0.00136	0.00136	NODE_3203_length_24774_cov_9.551165:90	NODE_3203_length_24774_cov_9.551165	90	90	250728	250818	0.770902558222774	0.113000513130054	0.683050414835564	0.166712254497659	Modern	0.00136	< 0.25	< 0.25
0.114477	0.114477	NODE_3215_length_24744_cov_26.280706:2533	NODE_3215_length_24744_cov_26.280706	2533	2533	271622	274155	0.672805345970431	0.172110566383398	0.591020840477349	0.288752855291681	Historical	0.5	0.25–0.75	0.25–0.75
0.114477	0.114477	NODE_3215_length_24744_cov_26.280706:2533	NODE_3215_length_24744_cov_26.280706	2533	2533	271622	274155	0.672805345970431	0.172110566383398	0.591020840477349	0.288752855291681	Modern	0.614477	0.25–0.75	0.25–0.75
0.068849	0.068849	NODE_3231_length_24695_cov_34.928200:9172	NODE_3231_length_24695_cov_34.928200	9172	17033	292516	301688	8.27006104044776e-20	19.0824912849539	1.88884110183066e-20	85.9040231931056	Historical	0	< 0.25	= 0.00
0.068849	0.068849	NODE_3231_length_24695_cov_34.928200:9172	NODE_3231_length_24695_cov_34.928200	9172	17033	292516	301688	8.27006104044776e-20	19.0824912849539	1.88884110183066e-20	85.9040231931056	Modern	0.068849	< 0.25	< 0.25
0.013764	0.013764	NODE_3231_length_24695_cov_34.928200:9195	NODE_3231_length_24695_cov_34.928200	9195	17033	292516	301711	0.00118377029679954	2.92673256155786	0.000761075489965136	11.3338353882537	Historical	0	< 0.25	= 0.00
0.013764	0.013764	NODE_3231_length_24695_cov_34.928200:9195	NODE_3231_length_24695_cov_34.928200	9195	17033	292516	301711	0.00118377029679954	2.92673256155786	0.000761075489965136	11.3338353882537	Modern	0.013764	< 0.25	< 0.25
0.013678	0.013678	NODE_3231_length_24695_cov_34.928200:9210	NODE_3231_length_24695_cov_34.928200	9210	17033	292516	301726	0.00125587876410276	2.90105228306895	0.000810417493074857	11.2172212664966	Historical	0	< 0.25	= 0.00
0.013678	0.013678	NODE_3231_length_24695_cov_34.928200:9210	NODE_3231_length_24695_cov_34.928200	9210	17033	292516	301726	0.00125587876410276	2.90105228306895	0.000810417493074857	11.2172212664966	Modern	0.013678	< 0.25	< 0.25
0.013407	0.013407	NODE_3231_length_24695_cov_34.928200:9220	NODE_3231_length_24695_cov_34.928200	9220	17033	292516	301736	0.00230520691253098	2.63729008678739	0.00153680460835399	10.0339579598583	Historical	0	< 0.25	= 0.00
0.013407	0.013407	NODE_3231_length_24695_cov_34.928200:9220	NODE_3231_length_24695_cov_34.928200	9220	17033	292516	301736	0.00230520691253098	2.63729008678739	0.00153680460835399	10.0339579598583	Modern	0.013407	< 0.25	< 0.25
0.04263	0.04263	NODE_3231_length_24695_cov_34.928200:9231	NODE_3231_length_24695_cov_34.928200	9231	17033	292516	301747	2.56947490253058e-11	10.5901556199503	8.97974134977449e-12	46.5393403452886	Historical	0	< 0.25	= 0.00
0.04263	0.04263	NODE_3231_length_24695_cov_34.928200:9231	NODE_3231_length_24695_cov_34.928200	9231	17033	292516	301747	2.56947490253058e-11	10.5901556199503	8.97974134977449e-12	46.5393403452886	Modern	0.04263	< 0.25	< 0.25
0.043466	0.043466	NODE_3231_length_24695_cov_34.928200:9244	NODE_3231_length_24695_cov_34.928200	9244	17033	292516	301760	2.82508107241968e-10	9.54896908455276	1.03961910309841e-10	41.7454875953905	Historical	0	< 0.25	= 0.00
0.043466	0.043466	NODE_3231_length_24695_cov_34.928200:9244	NODE_3231_length_24695_cov_34.928200	9244	17033	292516	301760	2.82508107241968e-10	9.54896908455276	1.03961910309841e-10	41.7454875953905	Modern	0.043466	< 0.25	< 0.25
0.014249	0.014249	NODE_3231_length_24695_cov_34.928200:9250	NODE_3231_length_24695_cov_34.928200	9250	17033	292516	301766	0.00575143349748817	2.2402238974915	0.00409373162997852	8.2417644964559	Historical	0	< 0.25	= 0.00
0.014249	0.014249	NODE_3231_length_24695_cov_34.928200:9250	NODE_3231_length_24695_cov_34.928200	9250	17033	292516	301766	0.00575143349748817	2.2402238974915	0.00409373162997852	8.2417644964559	Modern	0.014249	< 0.25	< 0.25
0.27366	0.27366	NODE_3231_length_24695_cov_34.928200:16818	NODE_3231_length_24695_cov_34.928200	16818	17033	292516	309334	1.75281838152894e-191	190.756263081046	2.16397331052956e-193	880.020160064221	Historical	0	< 0.25	= 0.00
0.27366	0.27366	NODE_3231_length_24695_cov_34.928200:16818	NODE_3231_length_24695_cov_34.928200	16818	17033	292516	309334	1.75281838152894e-191	190.756263081046	2.16397331052956e-193	880.020160064221	Modern	0.27366	0.25–0.75	0.25–0.75
0.057779	0.057779	NODE_3231_length_24695_cov_34.928200:16841	NODE_3231_length_24695_cov_34.928200	16841	17033	292516	309357	1.27748230116277e-20	19.8936451080704	2.84491547599876e-21	89.6483111069364	Historical	0	< 0.25	= 0.00
0.057779	0.057779	NODE_3231_length_24695_cov_34.928200:16841	NODE_3231_length_24695_cov_34.928200	16841	17033	292516	309357	1.27748230116277e-20	19.8936451080704	2.84491547599876e-21	89.6483111069364	Modern	0.057779	< 0.25	< 0.25
0.034243	0.034243	NODE_3231_length_24695_cov_34.928200:16853	NODE_3231_length_24695_cov_34.928200	16853	17033	292516	309369	4.1142998400588e-15	14.3857040611737	1.16239715329297e-15	64.1339736122427	Historical	0	< 0.25	= 0.00
0.034243	0.034243	NODE_3231_length_24695_cov_34.928200:16853	NODE_3231_length_24695_cov_34.928200	16853	17033	292516	309369	4.1142998400588e-15	14.3857040611737	1.16239715329297e-15	64.1339736122427	Modern	0.034243	< 0.25	< 0.25
0.318536	0.318536	NODE_3231_length_24695_cov_34.928200:17033	NODE_3231_length_24695_cov_34.928200	17033	17033	292516	309549	1.86449474650168e-273	272.729438835992	1.32798771118354e-275	1258.26381437604	Historical	0	< 0.25	= 0.00
0.318536	0.318536	NODE_3231_length_24695_cov_34.928200:17033	NODE_3231_length_24695_cov_34.928200	17033	17033	292516	309549	1.86449474650168e-273	272.729438835992	1.32798771118354e-275	1258.26381437604	Modern	0.318536	0.25–0.75	0.25–0.75
0.012614	0.012614	NODE_3240_length_24668_cov_20.697383:15608	NODE_3240_length_24668_cov_20.697383	15608	15616	334304	349912	0.00462653962480165	2.33474371389012	0.00321397315815993	8.68183448202709	Historical	0	< 0.25	= 0.00
0.012614	0.012614	NODE_3240_length_24668_cov_20.697383:15608	NODE_3240_length_24668_cov_20.697383	15608	15616	334304	349912	0.00462653962480165	2.33474371389012	0.00321397315815993	8.68183448202709	Modern	0.012614	< 0.25	< 0.25
0.035899	0.035899	NODE_3240_length_24668_cov_20.697383:15614	NODE_3240_length_24668_cov_20.697383	15614	15616	334304	349918	3.14121828512967e-12	11.5029018831706	1.03812342186622e-12	50.7706919415313	Historical	0	< 0.25	= 0.00
0.035899	0.035899	NODE_3240_length_24668_cov_20.697383:15614	NODE_3240_length_24668_cov_20.697383	15614	15616	334304	349918	3.14121828512967e-12	11.5029018831706	1.03812342186622e-12	50.7706919415313	Modern	0.035899	< 0.25	< 0.25
0.012671	0.012671	NODE_3240_length_24668_cov_20.697383:15616	NODE_3240_length_24668_cov_20.697383	15616	15616	334304	349920	0.00387168718907446	2.41209973853997	0.00266569155942923	9.02323527838668	Historical	0	< 0.25	= 0.00
0.012671	0.012671	NODE_3240_length_24668_cov_20.697383:15616	NODE_3240_length_24668_cov_20.697383	15616	15616	334304	349920	0.00387168718907446	2.41209973853997	0.00266569155942923	9.02323527838668	Modern	0.012671	< 0.25	< 0.25
0.129496	0.129496	NODE_3245_length_24653_cov_8.975198:18235	NODE_3245_length_24653_cov_8.975198	18235	18253	355198	373433	1.89909546269039e-32	31.7214532038372	2.88561513799109e-33	144.413260978141	Historical	0	< 0.25	= 0.00
0.129496	0.129496	NODE_3245_length_24653_cov_8.975198:18235	NODE_3245_length_24653_cov_8.975198	18235	18253	355198	373433	1.89909546269039e-32	31.7214532038372	2.88561513799109e-33	144.413260978141	Modern	0.129496	< 0.25	< 0.25
0.084497	0.084497	NODE_3245_length_24653_cov_8.975198:18244	NODE_3245_length_24653_cov_8.975198	18244	18253	355198	373442	4.69463765465933e-19	18.3283979221742	1.10618671756808e-19	82.4095387856863	Historical	0	< 0.25	= 0.00
0.084497	0.084497	NODE_3245_length_24653_cov_8.975198:18244	NODE_3245_length_24653_cov_8.975198	18244	18253	355198	373442	4.69463765465933e-19	18.3283979221742	1.10618671756808e-19	82.4095387856863	Modern	0.084497	< 0.25	< 0.25
0.216306	0.216306	NODE_3245_length_24653_cov_8.975198:18245	NODE_3245_length_24653_cov_8.975198	18245	18253	355198	373443	2.15134943714281e-54	53.6672890427518	1.87962154052364e-55	246.057026082999	Historical	0	< 0.25	= 0.00
0.216306	0.216306	NODE_3245_length_24653_cov_8.975198:18245	NODE_3245_length_24653_cov_8.975198	18245	18253	355198	373443	2.15134943714281e-54	53.6672890427518	1.87962154052364e-55	246.057026082999	Modern	0.216306	< 0.25	< 0.25
0.011242	0.011242	NODE_3245_length_24653_cov_8.975198:18253	NODE_3245_length_24653_cov_8.975198	18253	18253	355198	373451	0.0237497015510308	1.62434184353616	0.0188441364158463	5.51592213906732	Historical	0	< 0.25	= 0.00
0.011242	0.011242	NODE_3245_length_24653_cov_8.975198:18253	NODE_3245_length_24653_cov_8.975198	18253	18253	355198	373451	0.0237497015510308	1.62434184353616	0.0188441364158463	5.51592213906732	Modern	0.011242	< 0.25	< 0.25
0.036474	0.036474	NODE_3247_length_24645_cov_8.272020:22879	NODE_3247_length_24645_cov_8.272020	22879	22879	376092	398971	5.26765424895729e-10	9.27838273839852	1.97599565844077e-10	40.4902505632876	Historical	0	< 0.25	= 0.00
0.036474	0.036474	NODE_3247_length_24645_cov_8.272020:22879	NODE_3247_length_24645_cov_8.272020	22879	22879	376092	398971	5.26765424895729e-10	9.27838273839852	1.97599565844077e-10	40.4902505632876	Modern	0.036474	< 0.25	< 0.25
0.000307	0.000307	NODE_324_length_55178_cov_10.537936:181	NODE_324_length_55178_cov_10.537936	181	205	313410	313591	0.999165688808028	0.000362487981788934	0.980083539406122	0.000623210002096075	Historical	0	< 0.25	= 0.00
0.000307	0.000307	NODE_324_length_55178_cov_10.537936:181	NODE_324_length_55178_cov_10.537936	181	205	313410	313591	0.999165688808028	0.000362487981788934	0.980083539406122	0.000623210002096075	Modern	0.000307	< 0.25	< 0.25
0.176843	-0.176843	NODE_324_length_55178_cov_10.537936:199	NODE_324_length_55178_cov_10.537936	199	205	313410	313609	0.470039336488989	0.327865795457386	0.404644500025896	0.694480691505962	Historical	0.499975	0.25–0.75	0.25–0.75
0.176843	-0.176843	NODE_324_length_55178_cov_10.537936:199	NODE_324_length_55178_cov_10.537936	199	205	313410	313609	0.470039336488989	0.327865795457386	0.404644500025896	0.694480691505962	Modern	0.323132	0.25–0.75	0.25–0.75
0.208248	0.208248	NODE_324_length_55178_cov_10.537936:200	NODE_324_length_55178_cov_10.537936	200	205	313410	313610	3.65634322556345e-29	28.4369530432523	6.18071314482711e-30	129.184223072254	Historical	0	< 0.25	= 0.00
0.208248	0.208248	NODE_324_length_55178_cov_10.537936:200	NODE_324_length_55178_cov_10.537936	200	205	313410	313610	3.65634322556345e-29	28.4369530432523	6.18071314482711e-30	129.184223072254	Modern	0.208248	< 0.25	< 0.25
0.01835	0.01835	NODE_324_length_55178_cov_10.537936:201	NODE_324_length_55178_cov_10.537936	201	205	313410	313611	0.0541530658370704	1.26637695107133	0.0445875670282431	4.03417135646982	Historical	0	< 0.25	= 0.00
0.01835	0.01835	NODE_324_length_55178_cov_10.537936:201	NODE_324_length_55178_cov_10.537936	201	205	313410	313611	0.0541530658370704	1.26637695107133	0.0445875670282431	4.03417135646982	Modern	0.01835	< 0.25	< 0.25
0.145475	-0.145475	NODE_324_length_55178_cov_10.537936:205	NODE_324_length_55178_cov_10.537936	205	205	313410	313615	0.568026996454421	0.245631023210512	0.493314993596931	0.469287806097294	Historical	0.499997	0.25–0.75	0.25–0.75
0.145475	-0.145475	NODE_324_length_55178_cov_10.537936:205	NODE_324_length_55178_cov_10.537936	205	205	313410	313615	0.568026996454421	0.245631023210512	0.493314993596931	0.469287806097294	Modern	0.354522	0.25–0.75	0.25–0.75
0.086458	0.086458	NODE_3256_length_24610_cov_12.215046:24492	NODE_3256_length_24610_cov_12.215046	24492	24586	396986	421478	7.74654657972449e-31	30.110891863381	1.23591626343183e-31	136.951097633673	Historical	0	< 0.25	= 0.00
0.086458	0.086458	NODE_3256_length_24610_cov_12.215046:24492	NODE_3256_length_24610_cov_12.215046	24492	24586	396986	421478	7.74654657972449e-31	30.110891863381	1.23591626343183e-31	136.951097633673	Modern	0.086458	< 0.25	< 0.25
0.077829	-0.077829	NODE_3256_length_24610_cov_12.215046:24509	NODE_3256_length_24610_cov_12.215046	24509	24586	396986	421495	0.801266547101758	0.0962229886858794	0.712617399203035	0.135676658833942	Historical	0.5	0.25–0.75	0.25–0.75
0.077829	-0.077829	NODE_3256_length_24610_cov_12.215046:24509	NODE_3256_length_24610_cov_12.215046	24509	24586	396986	421495	0.801266547101758	0.0962229886858794	0.712617399203035	0.135676658833942	Modern	0.422171	0.25–0.75	0.25–0.75
0.019999	0.019999	NODE_3256_length_24610_cov_12.215046:24511	NODE_3256_length_24610_cov_12.215046	24511	24586	396986	421497	1.45346082941619e-05	4.83759666791669	7.81252449619717e-06	19.9832078633085	Historical	0	< 0.25	= 0.00
0.019999	0.019999	NODE_3256_length_24610_cov_12.215046:24511	NODE_3256_length_24610_cov_12.215046	24511	24586	396986	421497	1.45346082941619e-05	4.83759666791669	7.81252449619717e-06	19.9832078633085	Modern	0.019999	< 0.25	< 0.25
0.16895	0.16895	NODE_3256_length_24610_cov_12.215046:24517	NODE_3256_length_24610_cov_12.215046	24517	24586	396986	421503	3.49624109228685e-83	82.4563986271133	1.70993747628464e-84	379.366060054058	Historical	0	< 0.25	= 0.00
0.16895	0.16895	NODE_3256_length_24610_cov_12.215046:24517	NODE_3256_length_24610_cov_12.215046	24517	24586	396986	421503	3.49624109228685e-83	82.4563986271133	1.70993747628464e-84	379.366060054058	Modern	0.16895	< 0.25	< 0.25
0.020887	0.020887	NODE_3256_length_24610_cov_12.215046:24586	NODE_3256_length_24610_cov_12.215046	24586	24586	396986	421572	1.93249720523963e-06	5.71388112548202	9.64413372605343e-07	23.9978898941337	Historical	0	< 0.25	= 0.00
0.020887	0.020887	NODE_3256_length_24610_cov_12.215046:24586	NODE_3256_length_24610_cov_12.215046	24586	24586	396986	421572	1.93249720523963e-06	5.71388112548202	9.64413372605343e-07	23.9978898941337	Modern	0.020887	< 0.25	< 0.25
0.293301	0.293301	NODE_3279_length_24549_cov_50.766258:1045	NODE_3279_length_24549_cov_50.766258	1045	1286	417880	418925	2.18582623217832e-218	217.66038436636	2.17959880701542e-220	1004.21362982883	Historical	0	< 0.25	= 0.00
0.293301	0.293301	NODE_3279_length_24549_cov_50.766258:1045	NODE_3279_length_24549_cov_50.766258	1045	1286	417880	418925	2.18582623217832e-218	217.66038436636	2.17959880701542e-220	1004.21362982883	Modern	0.293301	0.25–0.75	0.25–0.75
0.404893	0.404893	NODE_3279_length_24549_cov_50.766258:1076	NODE_3279_length_24549_cov_50.766258	1076	1286	417880	418956	0	Inf	0	2738.75633809627	Historical	0	< 0.25	= 0.00
0.404893	0.404893	NODE_3279_length_24549_cov_50.766258:1076	NODE_3279_length_24549_cov_50.766258	1076	1286	417880	418956	0	Inf	0	2738.75633809627	Modern	0.404893	0.25–0.75	0.25–0.75
0.007508	0.007508	NODE_3279_length_24549_cov_50.766258:1246	NODE_3279_length_24549_cov_50.766258	1246	1286	417880	419126	0.00285601760747073	2.54423911944355	0.00192706601149853	9.61774124402054	Historical	0	< 0.25	= 0.00
0.007508	0.007508	NODE_3279_length_24549_cov_50.766258:1246	NODE_3279_length_24549_cov_50.766258	1246	1286	417880	419126	0.00285601760747073	2.54423911944355	0.00192706601149853	9.61774124402054	Modern	0.007508	< 0.25	< 0.25
0.039966	0.039966	NODE_3279_length_24549_cov_50.766258:1248	NODE_3279_length_24549_cov_50.766258	1248	1286	417880	419128	5.68261994313872e-38	37.2454513888465	7.36635918555019e-39	170.008761488964	Historical	0	< 0.25	= 0.00
0.039966	0.039966	NODE_3279_length_24549_cov_50.766258:1248	NODE_3279_length_24549_cov_50.766258	1248	1286	417880	419128	5.68261994313872e-38	37.2454513888465	7.36635918555019e-39	170.008761488964	Modern	0.039966	< 0.25	< 0.25
0.021382	0.021382	NODE_3279_length_24549_cov_50.766258:1257	NODE_3279_length_24549_cov_50.766258	1257	1286	417880	419137	1.63856355823801e-12	11.7855367081072	5.34517172131772e-13	52.0738619201883	Historical	0	< 0.25	= 0.00
0.021382	0.021382	NODE_3279_length_24549_cov_50.766258:1257	NODE_3279_length_24549_cov_50.766258	1257	1286	417880	419137	1.63856355823801e-12	11.7855367081072	5.34517172131772e-13	52.0738619201883	Modern	0.021382	< 0.25	< 0.25
0.051917	0.051917	NODE_3279_length_24549_cov_50.766258:1258	NODE_3279_length_24549_cov_50.766258	1258	1286	417880	419138	1.46433517909616e-48	47.8343595040352	1.45321012550379e-49	219.055851536347	Historical	0	< 0.25	= 0.00
0.051917	0.051917	NODE_3279_length_24549_cov_50.766258:1258	NODE_3279_length_24549_cov_50.766258	1258	1286	417880	419138	1.46433517909616e-48	47.8343595040352	1.45321012550379e-49	219.055851536347	Modern	0.051917	< 0.25	< 0.25
0.036541	0.036541	NODE_3279_length_24549_cov_50.766258:1260	NODE_3279_length_24549_cov_50.766258	1260	1286	417880	419140	3.30225915505081e-27	26.4811888471265	6.02121327416672e-28	120.097977191893	Historical	0	< 0.25	= 0.00
0.036541	0.036541	NODE_3279_length_24549_cov_50.766258:1260	NODE_3279_length_24549_cov_50.766258	1260	1286	417880	419140	3.30225915505081e-27	26.4811888471265	6.02121327416672e-28	120.097977191893	Modern	0.036541	< 0.25	< 0.25
0.035296	0.035296	NODE_3279_length_24549_cov_50.766258:1265	NODE_3279_length_24549_cov_50.766258	1265	1286	417880	419145	3.16579781420934e-23	22.499516825095	6.49394423427557e-24	101.689630144427	Historical	0	< 0.25	= 0.00
0.035296	0.035296	NODE_3279_length_24549_cov_50.766258:1265	NODE_3279_length_24549_cov_50.766258	1265	1286	417880	419145	3.16579781420934e-23	22.499516825095	6.49394423427557e-24	101.689630144427	Modern	0.035296	< 0.25	< 0.25
0.019855	0.019855	NODE_3279_length_24549_cov_50.766258:1278	NODE_3279_length_24549_cov_50.766258	1278	1286	417880	419158	2.12293534271255e-06	5.67306323274439	1.06449179577609e-06	23.8078187523037	Historical	0	< 0.25	= 0.00
0.019855	0.019855	NODE_3279_length_24549_cov_50.766258:1278	NODE_3279_length_24549_cov_50.766258	1278	1286	417880	419158	2.12293534271255e-06	5.67306323274439	1.06449179577609e-06	23.8078187523037	Modern	0.019855	< 0.25	< 0.25
0.205375	0.205375	NODE_3279_length_24549_cov_50.766258:1281	NODE_3279_length_24549_cov_50.766258	1281	1286	417880	419161	0.377771908293848	0.42277034002606	0.322569102749031	0.978501253848244	Historical	0.411412	0.25–0.75	0.25–0.75
0.205375	0.205375	NODE_3279_length_24549_cov_50.766258:1281	NODE_3279_length_24549_cov_50.766258	1281	1286	417880	419161	0.377771908293848	0.42277034002606	0.322569102749031	0.978501253848244	Modern	0.616787	0.25–0.75	0.25–0.75
0.091531	0.091531	NODE_3279_length_24549_cov_50.766258:1286	NODE_3279_length_24549_cov_50.766258	1286	1286	417880	419166	2.75643949693815e-52	51.5596515357203	2.52608178019498e-53	236.295638388511	Historical	0	< 0.25	= 0.00
0.091531	0.091531	NODE_3279_length_24549_cov_50.766258:1286	NODE_3279_length_24549_cov_50.766258	1286	1286	417880	419166	2.75643949693815e-52	51.5596515357203	2.52608178019498e-53	236.295638388511	Modern	0.091531	< 0.25	< 0.25
0.00722699999999998	-0.00722699999999998	NODE_3284_length_24523_cov_22.353382:21377	NODE_3284_length_24523_cov_22.353382	21377	21389	438774	460151	0.999165688808028	0.000362487981788934	0.970910562624438	0.00132978983811537	Historical	0.326628	0.25–0.75	0.25–0.75
0.00722699999999998	-0.00722699999999998	NODE_3284_length_24523_cov_22.353382:21377	NODE_3284_length_24523_cov_22.353382	21377	21389	438774	460151	0.999165688808028	0.000362487981788934	0.970910562624438	0.00132978983811537	Modern	0.319401	0.25–0.75	0.25–0.75
0.028725	0.028725	NODE_3284_length_24523_cov_22.353382:21379	NODE_3284_length_24523_cov_22.353382	21379	21389	438774	460153	1.38840829277058e-05	4.85748280101204	7.42989622959376e-06	20.0792361329714	Historical	0	< 0.25	= 0.00
0.028725	0.028725	NODE_3284_length_24523_cov_22.353382:21379	NODE_3284_length_24523_cov_22.353382	21379	21389	438774	460153	1.38840829277058e-05	4.85748280101204	7.42989622959376e-06	20.0792361329714	Modern	0.028725	< 0.25	< 0.25
0.057239	0.057239	NODE_3284_length_24523_cov_22.353382:21389	NODE_3284_length_24523_cov_22.353382	21389	21389	438774	460163	3.76028343817423e-11	10.4247794181054	1.32841922032366e-11	45.7721034001466	Historical	0	< 0.25	= 0.00
0.057239	0.057239	NODE_3284_length_24523_cov_22.353382:21389	NODE_3284_length_24523_cov_22.353382	21389	21389	438774	460163	3.76028343817423e-11	10.4247794181054	1.32841922032366e-11	45.7721034001466	Modern	0.057239	< 0.25	< 0.25
0.013661	0.013661	NODE_3297_length_24489_cov_58.398237:20460	NODE_3297_length_24489_cov_58.398237	20460	22777	0	20460	0.00719151417626564	2.14317965910764	0.00522460431609042	7.80000661400623	Historical	0	< 0.25	= 0.00
0.013661	0.013661	NODE_3297_length_24489_cov_58.398237:20460	NODE_3297_length_24489_cov_58.398237	20460	22777	0	20460	0.00719151417626564	2.14317965910764	0.00522460431609042	7.80000661400623	Modern	0.013661	< 0.25	< 0.25
0	0	NODE_3297_length_24489_cov_58.398237:20498	NODE_3297_length_24489_cov_58.398237	20498	22777	0	20498	0.999165688808028	0.000362487981788934	0.989159605085058	0.000184602172709033	Historical	0	< 0.25	= 0.00
0	0	NODE_3297_length_24489_cov_58.398237:20498	NODE_3297_length_24489_cov_58.398237	20498	22777	0	20498	0.999165688808028	0.000362487981788934	0.989159605085058	0.000184602172709033	Modern	0	< 0.25	= 0.00
0.012964	0.012964	NODE_3297_length_24489_cov_58.398237:20503	NODE_3297_length_24489_cov_58.398237	20503	22777	0	20503	0.000706492613143118	3.15089237463347	0.000445499615505252	12.3309919286128	Historical	0	< 0.25	= 0.00
0.012964	0.012964	NODE_3297_length_24489_cov_58.398237:20503	NODE_3297_length_24489_cov_58.398237	20503	22777	0	20503	0.000706492613143118	3.15089237463347	0.000445499615505252	12.3309919286128	Modern	0.012964	< 0.25	< 0.25
0	0	NODE_3297_length_24489_cov_58.398237:20510	NODE_3297_length_24489_cov_58.398237	20510	22777	0	20510	0.999165688808028	0.000362487981788934	0.988835480754687	0.000195807028153724	Historical	0	< 0.25	= 0.00
0	0	NODE_3297_length_24489_cov_58.398237:20510	NODE_3297_length_24489_cov_58.398237	20510	22777	0	20510	0.999165688808028	0.000362487981788934	0.988835480754687	0.000195807028153724	Modern	0	< 0.25	= 0.00
0	0	NODE_3297_length_24489_cov_58.398237:20511	NODE_3297_length_24489_cov_58.398237	20511	22777	0	20511	0.999165688808028	0.000362487981788934	0.988785261085706	0.000197572644562677	Historical	0	< 0.25	= 0.00
0	0	NODE_3297_length_24489_cov_58.398237:20511	NODE_3297_length_24489_cov_58.398237	20511	22777	0	20511	0.999165688808028	0.000362487981788934	0.988785261085706	0.000197572644562677	Modern	0	< 0.25	= 0.00
0.011676	0.011676	NODE_3297_length_24489_cov_58.398237:22777	NODE_3297_length_24489_cov_58.398237	22777	22777	0	22777	0.00810436356349861	2.09128108466658	0.00594935710786745	7.56557801460422	Historical	0	< 0.25	= 0.00
0.011676	0.011676	NODE_3297_length_24489_cov_58.398237:22777	NODE_3297_length_24489_cov_58.398237	22777	22777	0	22777	0.00810436356349861	2.09128108466658	0.00594935710786745	7.56557801460422	Modern	0.011676	< 0.25	< 0.25
0.040925	0.040925	NODE_3300_length_24484_cov_38.545089:4309	NODE_3300_length_24484_cov_38.545089	4309	5331	0	4309	8.52936066772664e-08	7.0690835208705	3.79892702104824e-08	30.2494819609018	Historical	0	< 0.25	= 0.00
0.040925	0.040925	NODE_3300_length_24484_cov_38.545089:4309	NODE_3300_length_24484_cov_38.545089	4309	5331	0	4309	8.52936066772664e-08	7.0690835208705	3.79892702104824e-08	30.2494819609018	Modern	0.040925	< 0.25	< 0.25
0.061311	0.061311	NODE_3300_length_24484_cov_38.545089:4314	NODE_3300_length_24484_cov_38.545089	4314	5331	0	4314	1.59394222143293e-11	10.7975274253286	5.44180653946001e-12	47.5209925080298	Historical	0	< 0.25	= 0.00
0.061311	0.061311	NODE_3300_length_24484_cov_38.545089:4314	NODE_3300_length_24484_cov_38.545089	4314	5331	0	4314	1.59394222143293e-11	10.7975274253286	5.44180653946001e-12	47.5209925080298	Modern	0.061311	< 0.25	< 0.25
0.17957	0.17957	NODE_3300_length_24484_cov_38.545089:4315	NODE_3300_length_24484_cov_38.545089	4315	5331	0	4315	5.24080649906737e-37	36.2806018750119	7.0673743862067e-38	165.512950500007	Historical	0	< 0.25	= 0.00
0.17957	0.17957	NODE_3300_length_24484_cov_38.545089:4315	NODE_3300_length_24484_cov_38.545089	4315	5331	0	4315	5.24080649906737e-37	36.2806018750119	7.0673743862067e-38	165.512950500007	Modern	0.17957	< 0.25	< 0.25
0.028118	0.028118	NODE_3300_length_24484_cov_38.545089:4318	NODE_3300_length_24484_cov_38.545089	4318	5331	0	4318	7.01540253597684e-05	4.15394740458745	3.99404921207798e-05	16.874214906035	Historical	0	< 0.25	= 0.00
0.028118	0.028118	NODE_3300_length_24484_cov_38.545089:4318	NODE_3300_length_24484_cov_38.545089	4318	5331	0	4318	7.01540253597684e-05	4.15394740458745	3.99404921207798e-05	16.874214906035	Modern	0.028118	< 0.25	< 0.25
0.025464	0.025464	NODE_3300_length_24484_cov_38.545089:4326	NODE_3300_length_24484_cov_38.545089	4326	5331	0	4326	0.000156026480030689	3.80680168911168	9.23119630191064e-05	15.2877758056999	Historical	0	< 0.25	= 0.00
0.025464	0.025464	NODE_3300_length_24484_cov_38.545089:4326	NODE_3300_length_24484_cov_38.545089	4326	5331	0	4326	0.000156026480030689	3.80680168911168	9.23119630191064e-05	15.2877758056999	Modern	0.025464	< 0.25	< 0.25
0.027867	0.027867	NODE_3300_length_24484_cov_38.545089:4327	NODE_3300_length_24484_cov_38.545089	4327	5331	0	4327	6.16728599759614e-05	4.20990591142486	3.4877671524867e-05	17.1315727699944	Historical	0	< 0.25	= 0.00
0.027867	0.027867	NODE_3300_length_24484_cov_38.545089:4327	NODE_3300_length_24484_cov_38.545089	4327	5331	0	4327	6.16728599759614e-05	4.20990591142486	3.4877671524867e-05	17.1315727699944	Modern	0.027867	< 0.25	< 0.25
